Timestamp,Reference Element,Element,Ratio,Ratio Sigma,Ratio SNR,Error Percentage,v0_lat,v1_lat,v2_lat,v3_lat,v0_lon,v1_lon,v2_lon,v3_lon
20231206T132008728,Mg,Na,0.35032437442076,0.007165105973218988,48.8931183614265,2.045277604524679,-1.4564,-3.7362,-3.7366,-1.4568,-89.8063,-89.803,-89.202,-89.2055
20231206T150134711,Mg,Na,0.4337606837606837,0.014983883115106067,28.948482875135753,3.4544124620047487,-53.4679,-55.7911,-55.7917,-53.4685,-91.0367,-91.0727,-89.9007,-89.9379
20231206T150414711,Mg,Na,0.5294117647058822,0.01511444980672977,35.02686313266656,2.8549516301600684,-45.1296,-47.4365,-47.437,-45.1301,-90.9474,-90.9678,-90.0257,-90.05
20231206T150622711,Mg,Na,0.609284332688588,0.016748111111759965,36.37928651313812,2.7488169665967948,-38.4418,-40.7376,-40.738,-38.4422,-90.9057,-90.9186,-90.0967,-90.1149
20231206T170526743,Mg,Na,0.49367088607594933,0.013924847605690207,35.45251625405345,2.820674258588529,-35.0439,-37.3333,-37.3335,-35.0442,-91.9724,-91.9826,-91.21,-91.2259
20231206T185423798,Mg,Na,0.6114457831325301,0.018826578909991502,32.4777956768358,3.079026698579891,-63.3004,-65.6443,-65.6449,-63.3011,-93.4029,-93.4801,-91.8162,-91.8889
20231206T185703798,Mg,Na,0.4868228404099561,0.006487074043892347,75.04505684936728,1.332532803602548,-54.9918,-57.3155,-57.3159,-54.9922,-93.2206,-93.2603,-92.0385,-92.0797
20231207T143736786,Mg,Na,0.335149863760218,0.010366522292267878,32.33001910488319,3.093100553871798,-52.9207,-55.2236,-55.2239,-52.921,-103.938,-103.969,-102.86,-102.896
20231207T143912786,Mg,Na,0.4299583911234397,0.01092483023838875,39.35607068864186,2.5409040651220285,-47.9032,-50.1953,-50.1956,-47.9035,-103.885,-103.907,-102.941,-102.969
20231208T081625780,Mg,Na,0.5387263339070568,0.01545825373047083,34.85040052390499,2.869407481598579,-62.5035,-64.8337,-64.8291,-62.4994,-113.444,-113.474,-111.9,-112.009
20231208T081729781,Mg,Na,0.4321389793702497,0.008317416213653808,51.955916148677716,1.9247086263254165,-58.76,-61.4963,-61.4923,-58.7563,-113.408,-113.432,-112.058,-112.159
20231208T081913781,Mg,Na,0.42828282828282827,0.007884642782386622,54.318608984995805,1.840989706264801,-53.3398,-56.0619,-56.0587,-53.3368,-113.376,-113.389,-112.251,-112.324
20231208T141801051,Mg,Na,0.41671537112799534,0.004521026817347486,92.17272711788178,1.0849196191418722,-38.5575,-40.8273,-40.8245,-38.5548,-116.526,-116.524,-115.744,-115.778
20231208T160838671,Mg,Na,0.41015625,0.009674477246161503,42.39570155201262,2.3587296904927095,-61.1825,-63.9313,-63.9253,-61.1771,-117.607,-117.628,-116.095,-116.229
20231211T165824119,Mg,Na,0.29565217391304355,0.007386015069943124,40.028644825838434,2.4982109795395857,-45.678,-47.9487,-47.9332,-45.6633,-156.157,-156.088,-155.205,-155.317
20231212T142305506,Mg,Na,0.3989547038327526,0.012184453490098647,32.74292968141344,3.054094455596779,-52.6099,-54.8488,-54.8319,-52.5942,-167.783,-167.7,-166.725,-166.861
20231212T143033506,Mg,Na,0.3274100399822301,0.0031905529417916357,102.61858867584719,0.9744823164142432,-29.0955,-31.3252,-31.3135,-29.0842,-168.401,-168.354,-167.712,-167.774
20231213T152703457,Mg,Na,0.3478768991040124,0.0032988731086175285,105.45325256532784,0.9482874882218585,-60.8783,-63.1153,-63.0985,-60.8628,178.333,178.426,179.663,179.477
20231213T172504575,Mg,Na,0.3795013850415513,0.010131568296756524,37.457318938771124,2.6697052227219746,-54.2138,-56.446,-56.4327,-54.2013,177.021,177.088,178.089,177.963
20231214T143138193,Mg,Na,0.43159609120521175,0.012239775232758673,35.26176608620092,2.835932827514651,-80.1082,-82.3357,-82.2608,-80.05,168.915,170.209,174.338,172.124
20231214T201823467,Mg,Na,0.7439024390243902,0.019425802235454332,38.294554325621746,2.6113373496840246,-82.4061,-85.0356,-84.9189,-82.3293,167.283,170.474,176.644,171.382
20231214T221929544,Mg,Na,0.3724137931034483,0.006766778643026476,55.03561040632539,1.8170053763682203,-66.3555,-68.5717,-68.5454,-66.3313,162.035,162.254,163.712,163.361
20231216T223755228,Mg,Na,0.44760479041916174,0.011272510343791632,39.707640691204276,2.5184069931949193,-61.4733,-63.695,-63.6788,-61.4582,134.81,134.911,136.127,135.937
20231217T214729402,Mg,Na,0.4632768361581921,0.010118802448830807,45.783761319672976,2.184180528589089,-65.2426,-67.4818,-67.4729,-65.2345,121.419,121.444,122.91,122.755
20231220T040549064,Mg,Na,0.40561622464898595,0.00515053893389252,78.75219076199497,1.2698059448558099,0.0,-25.3901,-25.3903,0.0,0.0,91.3165,91.879,0.0
20231221T011317535,Mg,Na,0.33524684270952926,0.008488655602695778,39.49351445039937,2.5320613116260353,-48.3242,-50.5147,-50.5151,-48.3246,79.6341,79.6181,80.4019,80.3815
20231221T011421535,Mg,Na,0.4554039874081847,0.010133644852643764,44.93980142686513,2.225198973403112,0.0,-45.8569,-45.8572,0.0,0.0,79.6469,80.3572,0.0
20231221T203643490,Mg,Na,0.35459183673469385,0.00907468350249077,39.074843396727545,2.5591913186880446,0.0,-36.6532,-36.6518,0.0,0.0,69.1676,69.7488,0.0
20231222T233604728,Mg,Na,0.3875,0.0073955734454343985,52.3962073879775,1.9085350826927479,-44.6436,-46.7871,-46.7835,-44.6401,54.3224,54.339,54.978,54.9353
20231223T061252728,Mg,Na,-0.6352497643732329,-0.008972280097138977,70.80137462224316,1.4124019559442809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20231230T071527561,Mg,Na,0.30920245398773005,0.008931142041606112,34.620707245198545,2.888444747582929,-64.0263,-66.2963,-66.2742,-64.0062,-41.0471,-40.9198,-39.421,-39.6805
20231230T150909245,Mg,Na,0.3499648629655657,0.005382434266938553,65.01981178204345,1.5379927634244097,-31.9994,-34.2162,-34.2078,-31.9913,-46.3078,-46.2719,-45.6273,-45.6822
20240102T065028497,Mg,Na,0.3959965187119234,0.006354825491072015,62.314302614330565,1.6047680196135707,-43.6932,-45.901,-45.9009,-43.6931,-81.9174,-81.9287,-81.1791,-81.2009
20240102T104216716,Mg,Na,0.48872180451127817,0.01334982426931552,36.6088567648491,2.731579427413791,-43.8355,-46.0423,-46.0428,-43.8359,-84.0693,-84.0838,-83.3339,-83.3529
20240104T184248649,Mg,Na,0.5772266065388952,0.009313607274511906,61.97669598100438,1.6135096977523553,-47.7874,-49.9685,-49.9665,-47.7855,-114.55,-114.551,-113.792,-113.832
20240105T101238571,Mg,Na,0.4442211055276382,0.007512555385425726,59.13049325259182,1.69117479830285,-39.7883,-41.9492,-41.9464,-39.7856,-122.833,-122.824,-122.203,-122.239
20240105T195214788,Mg,Na,0.5456953642384106,0.010215122894608955,53.42034255176725,1.8719460644246992,-39.6013,-41.7566,-41.7538,-39.5985,-127.984,-127.973,-127.364,-127.401
20240106T170411634,Mg,Na,0.39506172839506176,0.006787603906412339,58.20341520250493,1.7181122388106231,-49.4206,-51.5926,-51.5847,-49.4132,-139.055,-139.018,-138.251,-138.331
20240107T180556742,Mg,Na,0.49171974522292994,0.01248710335969221,39.378207343920806,2.5394756832534675,-65.095,-67.3085,-67.2842,-65.0729,-151.416,-151.236,-149.857,-150.17
20240107T200327142,Mg,Na,0.38508557457212717,0.009549961573825538,40.32325906185495,2.4799582753616796,-59.9635,-62.1609,-62.1413,-59.9454,-152.771,-152.641,-151.546,-151.764
20240107T200743142,Mg,Na,0.35429936305732485,0.005849728126156374,60.566808476639586,1.6510693317870573,-46.4189,-48.5819,-48.5694,-46.407,-153.341,-153.269,-152.566,-152.674
20240108T210727830,Mg,Na,0.40955631399317405,0.012328875773605608,33.21927493745834,3.0103005013887025,-67.5798,-69.7681,-69.7401,-67.5547,-165.738,-165.482,-164.036,-164.444
20240109T182502858,Mg,Na,0.34962406015037595,0.009823927523933403,35.589030894070554,2.8098545391035326,-59.1033,-61.2646,-61.2486,-59.0884,-178.48,-178.364,-177.4,-177.587
20240110T120100503,Mg,Na,0.45997920997921,0.0045446666502655855,101.21297014211797,0.9880156649842922,-34.6841,-37.0144,-37.0002,-34.6703,170.738,170.791,171.629,171.551
20240110T134922743,Mg,Na,0.3087790110998991,0.006700996329631429,46.07956726293009,2.1701592688446882,-62.8437,-65.1889,-65.1607,-62.8178,170.628,170.776,172.418,172.134
20240110T135058743,Mg,Na,0.36972111553784853,0.006766717921509641,54.63817464041186,1.830222196442802,-57.8746,-60.2154,-60.1918,-57.8526,170.372,170.483,171.859,171.654
20240110T135202743,Mg,Na,0.30419580419580416,0.005262767156194098,57.80149399879416,1.730059088128175,-54.5593,-56.8977,-56.8764,-54.5392,170.233,170.327,171.573,171.403
20240111T131758175,Mg,Na,0.3244406196213425,0.006196774980980093,52.35636611255948,1.9099874079307342,-63.965,-66.2901,-66.2598,-63.9373,157.822,157.996,159.646,159.329
20240111T133814175,Mg,Na,0.7135298563869993,0.0029718913420610786,240.09284804206504,0.4165055344858905,-0.8449,-3.2031,-3.1898,-0.8315,155.903,155.952,156.657,156.608
20240111T171109599,Mg,Na,0.44786096256684493,0.010972086161716276,40.818214145047286,2.4498867011832166,-69.0175,-71.3416,-71.3031,-68.9832,156.128,156.395,158.466,157.975
20240111T190937791,Mg,Na,0.35734463276836154,0.009115923536994152,39.20004718317229,2.551017337625241,-65.7044,-68.0267,-67.9938,-65.6745,154.758,154.959,156.724,156.359
20240112T010119073,Mg,Na,0.6554726368159204,0.0162995008666392,40.21427663208392,2.4866790695973275,-67.3713,-69.6923,-69.6566,-67.3391,151.659,151.886,153.785,153.369
20240112T010431073,Mg,Na,0.32152117545375974,0.005639146666787626,57.01592713440032,1.7538958853422806,-57.3968,-59.716,-59.691,-57.3734,151.012,151.132,152.433,152.229
20240112T144650398,Mg,Na,0.35674470457079155,0.008457491357207997,42.18091269661797,2.3707405460673665,-56.1331,-58.4537,-58.4332,-56.114,143.357,143.451,144.706,144.534
20240112T144722398,Mg,Na,0.45739348370927313,0.010782564969528969,42.41972897931485,2.357393656351813,-54.4693,-56.7896,-56.7701,-54.4509,143.293,143.381,144.579,144.421
20240112T145106398,Mg,Na,0.48510131108462456,0.00885062839005807,54.80981572218532,1.8244907172625848,-42.8197,-45.141,-45.1258,-42.8051,142.937,142.997,143.928,143.833
20240112T145210398,Mg,Na,0.4166666666666667,0.0054169615230786885,76.91888984100765,1.300070765538885,-39.4914,-41.8138,-41.7993,-39.4774,142.853,142.909,143.792,143.707
20240113T161136792,Mg,Na,0.41298342541436467,0.010825922105625647,38.14764427316168,2.621393847649822,-61.6431,-63.991,-63.9748,-61.6282,129.1,129.158,130.736,130.553
20240114T193340213,Mg,Na,0.27607361963190186,0.009272685089922808,29.772780694550697,3.358772599238706,-68.4723,-70.8318,-70.8241,-68.4654,113.382,113.34,115.495,115.303
20240115T032641596,Mg,Na,0.44610281923714756,0.012976267321477287,34.37836229674412,2.9088063921378455,-58.5253,-60.8738,-60.8703,-58.522,109.085,109.062,110.486,110.408
20240115T190828432,Mg,Na,0.43457943925233644,0.012944919627498462,33.57142815542661,2.978723441166313,-51.7509,-54.0772,-54.0755,-51.7493,100.494,100.477,101.609,101.564
20240115T210803492,Mg,Na,0.3848202396804261,0.009131189676503877,42.143494255807084,2.3728454834098307,-45.0895,-47.4094,-47.4082,-45.0883,99.4344,99.4242,100.393,100.362
20240115T210939492,Mg,Na,0.3410942956926659,0.007966096783148776,42.81824649861219,2.3354529476876444,-40.0951,-42.4133,-42.4123,-40.0941,99.4458,99.4395,100.325,100.299
20240116T010441788,Mg,Na,0.49255583126550867,0.01043787586713638,47.18927850218254,2.119125427937512,-39.672,-41.9848,-41.9842,-39.6714,97.2711,97.2632,98.1329,98.1097
20240116T223117693,Mg,Na,0.380503144654088,0.009990829425081357,38.085240820833,2.6256890555172494,-56.7567,-59.0686,-59.0682,-56.7563,85.3461,85.3123,86.57,86.5202
20240117T023029632,Mg,Na,0.2956326987681971,0.00760928984084179,38.85154921835547,2.5738999347998934,-43.3635,-45.6625,-45.6622,-43.3632,83.3013,83.2888,84.189,84.1641
20240117T180617052,Mg,Na,0.3126801152737752,0.009937622839385355,31.464276751834806,3.1782074887250857,-55.6164,-57.9244,-57.9227,-55.6147,74.692,74.6694,75.8776,75.8226
20240119T012709442,Mg,Na,0.3664383561643836,0.011829813491534684,30.97583545392358,3.2283229341384367,-50.4772,-52.7353,-52.7298,-50.472,57.7054,57.7186,58.6711,58.6075
20240119T033027367,Mg,Na,0.33521923620933525,0.009314138388751485,35.990364563852026,2.7785214518343038,-32.0176,-34.2655,-34.2614,-32.0136,56.4895,56.5044,57.1852,57.1521
20240120T224850828,Mg,Na,0.3912408759124088,0.006077837275028565,64.37172602824745,1.5534770646994651,13.4436,11.1375,11.1476,13.4538,31.922,31.9693,32.6174,32.5796
20240121T001846379,Mg,Na,0.5538971807628523,0.015135327704719096,36.59631238708831,2.7325157502831185,-73.0645,-75.3671,-75.3271,-73.03,33.5454,33.873,36.388,35.713
20240121T042726192,Mg,Na,0.6412512218963832,0.012027945034138059,53.313447981044604,1.8756993551712249,-29.7275,-31.991,-31.9793,-29.7161,29.5772,29.626,30.3133,30.248
20240121T215523542,Mg,Na,0.3972602739726028,0.008501626174058691,46.72756315547923,2.1400645196768426,-57.7513,-60.0635,-60.0372,-57.7268,21.0105,21.1459,22.4434,22.218
20240121T215907542,Mg,Na,0.3287671232876712,0.006094259461931111,53.94701773716302,1.8536705863373797,-46.0807,-48.3798,-48.3605,-46.0623,20.4949,20.5789,21.5274,21.3996
20240121T220147542,Mg,Na,0.3746268656716418,0.006008959950266635,62.34471002839992,1.6039853253699783,-37.7277,-40.0202,-40.0037,-37.7117,20.2246,20.2922,21.1034,21.0079
20240122T034525054,Mg,Na,0.35515320334261835,0.009262709314869798,38.34225940486729,2.6080883482653006,-64.7393,-67.0725,-67.0367,-64.7069,18.2873,18.5004,20.2324,19.8599
20240123T090359735,Mg,Na,0.48455804046858353,0.009749339154303475,49.7016292898882,2.0120064760199923,-74.0745,-76.4372,-76.385,-74.0302,2.7424,3.1452,6.1814,5.3231
20240124T024449320,Mg,Na,0.33265306122448973,0.0072050817565363565,46.16922784015757,2.1659448225170648,-61.9438,-64.7037,-64.6756,-61.9184,-7.7215,-7.5558,-5.9385,-6.2628
20240124T024529320,Mg,Na,0.25874125874125875,0.007167145396969069,36.10101991940591,2.7700048426123702,-60.2882,-62.6305,-62.6045,-60.2642,-7.8091,-7.6834,-6.1906,-6.4325
20240124T025641320,Mg,Na,0.4425256341068537,0.004494810571071632,98.45256593346241,1.0157175595360652,-24.9242,-27.6409,-27.6287,-24.9124,-8.8545,-8.7992,-8.089,-8.1629
20240124T043806536,Mg,Na,0.41654357459379615,0.011458426667668708,36.35259767112029,2.7508350546140834,-75.2245,-77.5966,-77.5373,-75.1748,-7.4792,-6.9908,-3.6191,-4.6536
20240124T064155818,Mg,Na,0.35856318152661965,0.0055823935289470725,64.23108289792144,1.5568786246204804,-55.4711,-57.8101,-57.7876,-55.45,-10.1102,-10.0108,-8.731,-8.9142
20240124T083952698,Mg,Na,0.30306345733041573,0.00740875148621729,40.90614429357136,2.444620526499135,-53.9069,-56.246,-56.2243,-53.8865,-11.2174,-11.1242,-9.8967,-10.0662
20240124T085000698,Mg,Na,0.43554376657824934,0.00504227576195363,86.37841068999722,1.1576966883413633,-22.2883,-24.59,-24.5779,-22.2764,-12.0522,-12.0061,-11.3103,-11.3703
20240124T103244592,Mg,Na,0.3976047904191617,0.009794859073208663,40.59321195408601,2.4634660620871185,-68.0933,-70.461,-70.4227,-68.0591,-11.4619,-11.2358,-9.0855,-9.5458
20240124T103348593,Mg,Na,0.43532818532818535,0.0077435068113171955,56.218480326245704,1.7787745136418214,-64.3821,-67.1563,-67.1237,-64.353,-11.7414,-11.5402,-9.7084,-10.1088
20240125T021634731,Mg,Na,0.38390092879256965,0.011389054717123414,33.707883430867675,2.9666650593797277,-54.2585,-57.0416,-57.017,-54.2357,-20.7149,-20.5961,-19.2664,-19.485
20240125T022146731,Mg,Na,0.3491561181434599,0.0069918240079005585,49.937772711230096,2.002492193199314,-38.1478,-40.9074,-40.8906,-38.1317,-21.2266,-21.1548,-20.2417,-20.3543
20240125T023946730,Mg,Na,0.3115201090661214,0.00543255188848387,57.34323674413374,1.7438848184695483,17.5932,15.2799,15.2923,17.6056,-22.4662,-22.4106,-21.7405,-21.7877
20240125T081825746,Mg,Na,0.3715341959334565,0.0065722537826012305,56.53071354563656,1.7689498987001326,-25.0551,-27.3907,-27.3767,-25.0415,-24.7627,-24.7134,-23.9515,-24.019
20240125T101623213,Mg,Na,0.4331103678929765,0.007577446246495965,57.157827822699446,1.7495416430133544,-23.4232,-25.7582,-25.7445,-23.4097,-25.8806,-25.8322,-25.0816,-25.1469
20240125T101727213,Mg,Na,0.36719999999999997,0.006015108209987247,61.04628332210477,1.6381013643756122,-20.1029,-22.4347,-22.4214,-20.09,-25.9505,-25.9034,-25.1769,-25.2381
20240126T034513763,Mg,Na,0.3943661971830986,0.011792284574540767,33.44273068464824,2.9901864456871228,-48.4551,-50.8247,-50.806,-48.4374,-35.1419,-35.0741,-33.9328,-34.0606
20240126T035001763,Mg,Na,0.3972602739726027,0.01025947526107925,38.721305316624225,2.5825575657199495,-33.5832,-35.9311,-35.917,-33.5696,-35.496,-35.448,-34.5927,-34.6685
20240126T035833763,Mg,Na,0.36930091185410335,0.0056862192282571234,64.94665383615492,1.5397252066638631,-7.0212,-9.3436,-9.3327,-7.0104,-36.0012,-35.9602,-35.2922,-35.3388
20240126T054446237,Mg,Na,0.42319749216300945,0.010087233818931887,41.95377045476486,2.383575991288349,-41.9496,-44.3078,-44.2919,-41.9344,-36.4109,-36.3557,-35.369,-35.4663
20240126T073932544,Mg,Na,0.44652908067542213,0.013633427228084541,32.75251873245655,3.053200299398765,-50.2098,-52.5797,-52.5609,-50.1921,-37.3024,-37.2343,-36.0475,-36.1818
20240126T093523491,Mg,Na,0.3754716981132076,0.012449763363669271,30.1589425553986,3.315766121982268,-55.1279,-57.5046,-57.4835,-55.1082,-38.2605,-38.18,-36.8212,-36.9909
20240126T094115491,Mg,Na,0.42192691029900337,0.00934002627411545,45.17406032018492,2.213659770479331,-36.9633,-39.3116,-39.2978,-36.95,-38.7184,-38.6709,-37.7748,-37.8549
20240126T094531491,Mg,Na,0.28,0.005192301994298868,53.92598510399418,1.8543935693924527,-23.699,-26.0316,-26.0201,-23.6877,-38.9706,-38.9301,-38.1816,-38.239
20240126T113808711,Mg,Na,0.4852713178294573,0.01336965663639579,36.296468265940256,2.7550889873722957,-38.6743,-41.0236,-41.0096,-38.6609,-39.7812,-39.7333,-38.8128,-38.896
20240126T134231111,Mg,Na,0.32751454696591853,0.005494843517604042,59.603980698749204,1.6777402923039753,-17.0879,-19.4115,-19.4011,-17.0777,-41.2681,-41.2307,-40.5296,-40.5786
20240126T135447111,Mg,Na,0.48303571428571435,0.007940244656119744,60.8338577972439,1.6438214445201687,21.2242,18.9078,18.9179,21.2345,-41.976,-41.927,-41.2393,-41.2775
20240127T031121889,Mg,Na,0.45785440613026823,0.014116618960693066,32.43371570806991,3.083211337858485,-58.1208,-60.4816,-60.4649,-58.1053,-48.2318,-48.173,-46.7329,-46.8955
20240127T033345889,Mg,Na,0.37945318972659486,0.005848530753346345,64.88008796217473,1.5413049387093969,11.7119,9.3965,9.4039,11.7194,-49.3123,-49.277,-48.6191,-48.6487
20240127T091008839,Mg,Na,0.4763779527559055,0.013068382286725525,36.452710236353894,2.743280248618416,-38.1323,-40.4598,-40.4514,-38.1241,-51.9157,-51.8887,-51.013,-51.072
20240127T110039275,Mg,Na,0.4711359404096834,0.014404176483181406,32.708287138788585,3.057329158683168,-59.7282,-62.084,-62.0702,-59.7154,-52.7365,-52.6968,-51.1954,-51.3498
20240127T110247275,Mg,Na,0.5368271954674221,0.014396080294522008,37.28981670598874,2.6816972791378726,-53.1092,-55.4546,-55.4435,-53.0987,-52.8365,-52.8045,-51.5887,-51.6939
20240128T024541543,Mg,Na,0.6546052631578947,0.015597733719480138,41.967972715187,2.3827693722220915,-43.15,-45.4719,-45.467,-43.1454,-61.818,-61.8098,-60.8701,-60.9187
20240128T024957543,Mg,Na,0.4943820224719101,0.01166692371066833,42.37466831293695,2.3599004778397306,-29.8251,-32.1338,-32.1299,-29.8213,-61.8847,-61.8736,-61.1163,-61.1478
20240128T025413543,Mg,Na,0.4159090909090909,0.007912004213674802,52.566843959745334,1.902339810938204,-16.4732,-18.7748,-18.7713,-16.4698,-61.967,-61.9536,-61.2865,-61.3093
20240128T025549543,Mg,Na,0.533406352683461,0.009149514100852007,58.298872137241695,1.715299050118662,-11.4621,-13.7626,-13.7593,-11.4588,-62.0017,-61.9875,-61.3387,-61.3592
20240128T045348875,Mg,Na,0.4184731385485392,0.007546599798228799,55.45187895703116,1.8033654022344043,-9.8266,-12.1262,-12.1232,-9.8236,-63.098,-63.0843,-62.441,-62.46
20240128T070717164,Mg,Na,0.34375,0.007236803012150475,47.500256594362085,2.1052517853528654,40.2048,37.8613,37.8651,40.2087,-64.7132,-64.6748,-63.8085,-63.8134
20240128T083732497,Mg,Na,0.5438311688311689,0.015328587844230484,35.47823024257653,2.818629884192829,-44.8901,-47.2115,-47.2076,-44.8864,-65.1178,-65.1157,-64.1465,-64.1928
20240128T083836497,Mg,Na,0.4415041782729805,0.011444843252731722,38.57669070020681,2.5922389449404974,-41.5619,-43.8792,-43.8756,-41.5584,-65.1247,-65.1211,-64.2151,-64.2557
20240128T085924497,Mg,Na,0.39505119453924914,0.006788836015625665,58.191300191958,1.7184699374326737,23.5379,21.2188,21.2216,23.5408,-65.542,-65.5193,-64.8187,-64.8272
20240128T103844660,Mg,Na,0.3604477611940298,0.00572999055811172,62.905472101303594,1.5896868215051148,-33.2349,-35.543,-35.5402,-33.2321,-66.2426,-66.2374,-65.4495,-65.4788
20240128T104124660,Mg,Na,0.5445151033386327,0.007443610158507543,73.15201787082962,1.367016288963867,-24.8914,-27.1938,-27.1912,-24.8889,-66.2735,-66.2659,-65.5542,-65.5773
20240128T104716660,Mg,Na,0.4396433470507545,0.0054478851695475405,80.69981898815755,1.239160152449347,-6.513,-8.8112,-8.8089,-6.5106,-66.3684,-66.3566,-65.7219,-65.7371
20240128T123157077,Mg,Na,0.3952569169960475,0.012633388060860647,31.286691669085062,3.1962471793977434,-46.5535,-48.8758,-48.8725,-46.5503,-67.314,-67.3161,-66.313,-66.3592
20240128T123541077,Mg,Na,0.48082595870206485,0.012913833169176808,37.23340331279152,2.685760395307324,-34.8965,-37.2058,-37.2032,-34.8939,-67.3296,-67.3259,-66.5193,-66.549
20240128T144141241,Mg,Na,0.5849802371541503,0.009304060512418569,62.873649238775855,1.5904914254337148,-8.1867,-10.4844,-10.4825,-8.1848,-68.522,-68.5121,-67.8751,-67.8893
20240128T144453241,Mg,Na,0.4279155188246097,0.006656694334789251,64.2834862625786,1.5556094700827243,1.8413,-0.4591,-0.4571,1.8432,-68.581,-68.5686,-67.9391,-67.9506
20240128T144629241,Mg,Na,0.5023255813953489,0.008355887076872843,60.11636787022525,1.6634404828959823,6.8533,4.5503,4.5522,6.8552,-68.6151,-68.6013,-67.9665,-67.9767
20240129T040235552,Mg,Na,0.4453608247422681,0.01457547784876242,30.555487055958373,3.2727346095600796,-74.9952,-77.3691,-77.3625,-74.9897,-76.5623,-76.7429,-73.417,-73.7722
20240129T040515552,Mg,Na,0.4852713178294573,0.012614418695459668,38.469574345437096,2.59945688772252,-66.7457,-69.1029,-69.0989,-66.7422,-76.2377,-76.3012,-74.3235,-74.4627
20240130T054111828,Mg,Na,0.4148760330578512,0.01260286541355058,32.91918301466404,3.0377424602382876,-39.5557,-41.8589,-41.859,-39.5558,-90.082,-90.0945,-89.2417,-89.2631
20240130T054215828,Mg,Na,0.3656716417910448,0.009852578621862243,37.1143084288252,2.694378643529675,-36.2171,-38.5148,-38.515,-36.2173,-90.0687,-90.0787,-89.2757,-89.2944
20240130T055607828,Mg,Na,0.46492048643592143,0.008302407070395078,55.99827646294844,1.7857692471332671,7.3695,5.0959,5.0959,7.3695,-90.1027,-90.0964,-89.499,-89.5021
20240130T094128472,Mg,Na,0.7182203389830509,0.01918149073276038,37.443405676306,2.670697234767817,-22.8368,-25.1144,-25.1144,-22.8369,-92.1996,-92.2021,-91.5376,-91.5494
20240130T094440472,Mg,Na,0.7694174757281553,0.019442888891839438,39.57320745946838,2.526962215595536,-12.7705,-15.0408,-15.0409,-12.7705,-92.206,-92.2049,-91.5921,-91.6006
20240130T094544472,Mg,Na,0.6041666666666666,0.014320292665309904,42.18954743363773,2.3702553377064675,-9.4124,-11.6813,-11.6813,-9.4124,-92.2114,-92.2094,-91.6071,-91.6146
20240130T112951226,Mg,Na,0.4554294975688817,0.012822935588409516,35.51678899335176,2.8155698427219473,-51.3202,-53.64,-53.6401,-51.3203,-93.395,-93.4228,-92.3138,-92.3506
20240130T113055226,Mg,Na,0.5518453427065027,0.01520896430327412,36.2842157889544,2.756019327567826,-47.9917,-50.305,-50.3051,-47.9918,-93.3635,-93.3855,-92.3699,-92.4011
20240130T113127226,Mg,Na,0.9148514851485149,0.02328914963156448,39.28230526324539,2.5456754467402734,-46.326,-48.636,-48.6361,-46.3261,-93.3504,-93.37,-92.3948,-92.4236
20240130T133101470,Mg,Na,0.5546038543897216,0.016596750045651382,33.41641302449071,2.992541417497759,-39.767,-42.0638,-42.0638,-39.7671,-94.3907,-94.4032,-93.5587,-93.5802
20240130T134005470,Mg,Na,0.8793774319066148,0.01848238460331049,47.57921939083035,2.1017578951552194,-11.2742,-13.54,-13.5401,-11.2742,-94.3637,-94.3622,-93.7595,-93.7675
20240130T152725762,Mg,Na,0.5247524752475248,0.013564008120767005,38.687124821468444,2.584839283391448,-43.1145,-45.4154,-45.4156,-43.1146,-95.4865,-95.5025,-94.6011,-94.6256
20240131T050911234,Mg,Na,0.6954954954954955,0.020009677923538798,34.75795553297412,2.877039183306744,-44.9492,-47.2411,-47.2411,-44.9492,-102.993,-103.01,-102.094,-102.121
20240131T051607234,Mg,Na,0.5711743772241993,0.014508591853910003,39.36800917521642,2.5401335270708483,-23.1511,-25.4119,-25.4118,-23.1511,-102.934,-102.936,-102.294,-102.306
20240131T071927590,Mg,Na,0.6693386773547093,0.016696948564739415,40.08748513295522,2.4945441119176555,-4.644,-6.8958,-6.8956,-4.6438,-104.031,-104.026,-103.455,-103.462
20240131T091311879,Mg,Na,0.6666666666666667,0.01722008050133658,38.714491875628674,2.583012075200487,-16.4469,-18.7,-18.6996,-16.4465,-105.07,-105.068,-104.467,-104.478
20240131T111038184,Mg,Na,0.9642857142857143,0.020459683547111758,47.131018036778975,2.1217449604412195,-16.5625,-18.8143,-18.8136,-16.5619,-106.136,-106.133,-105.533,-105.545
20240131T111110184,Mg,Na,0.5805422647527911,0.013517556614357462,42.94727821862253,2.3284362629676174,-14.878,-17.129,-17.1284,-14.8774,-106.14,-106.136,-105.543,-105.555
20240131T111422184,Mg,Na,0.5473965287049398,0.012278079429641466,44.58323729226147,2.2429954860491366,-4.7665,-7.0157,-7.015,-4.7658,-106.172,-106.165,-105.598,-105.606
20240131T130244620,Mg,Na,0.36811023622047245,0.012952221287761042,28.42062593296729,3.5185713444826785,-33.4934,-35.7607,-35.7597,-33.4924,-107.18,-107.183,-106.457,-106.478
20240131T131220620,Mg,Na,0.4241645244215938,0.010186274505096815,41.64079067468272,2.401491383322825,-3.1867,-5.4341,-5.4332,-3.1858,-107.249,-107.242,-106.677,-106.687
